date,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210111,21.333333333333332,20.875,18.791666666666668,27.25,27.291666666666668,24.833333333333332,28.208333333333332,16.291666666666668,,36.541666666666664,14.291666666666666,24.916666666666668,35.458333333333336,41.583333333333336,29.166666666666668,39.791666666666664,28.166666666666668,13.125,22.791666666666668,15.875,14.333333333333334,29.5,7.333333333333333,7.875,17.104166666666668,4.291666666666667,25.0625,36.0,36.5,23.458333333333332,23.458333333333332,19.333333333333332,43.416666666666664,43.833333333333336,25.916666666666668,79.0,67.0,80.0,90.0,93.0,81.0,76.0,65.0,76.0,53.0,62.0,74.0,44.0,35.0,33.0,54.0,57.0,26.0,26.0,58.0,35.0,31.0,43.0,80.0,72.0,79.0,78.0,71.0,69.0,79.0,71.0,51.0,59.0,66.0,41.0
20210112,51.333333333333336,59.916666666666664,47.486979166666664,63.375,60.125,63.333333333333336,64.5,46.125,,68.66666666666667,41.291666666666664,47.895833333333336,63.916666666666664,68.58333333333333,64.70833333333333,65.54166666666667,53.75,46.208333333333336,36.666666666666664,35.458333333333336,42.416666666666664,39.375,20.625,35.0,23.9375,19.833333333333332,47.958333333333336,53.708333333333336,41.583333333333336,33.416666666666664,63.583333333333336,50.75,109.75,76.375,64.16666666666667,79.0,67.0,80.0,90.0,93.0,81.0,76.0,65.0,76.0,53.0,62.0,74.0,44.0,35.0,33.0,54.0,57.0,26.0,26.0,58.0,35.0,31.0,43.0,80.0,72.0,79.0,78.0,71.0,69.0,79.0,71.0,51.0,59.0,66.0,41.0
20210113,31.041666666666668,34.166666666666664,22.825520833333332,34.916666666666664,33.1875,35.479166666666664,37.729166666666664,23.666666666666668,,40.541666666666664,27.041666666666668,30.416666666666668,38.625,44.625,39.333333333333336,43.416666666666664,43.833333333333336,21.583333333333332,28.708333333333332,30.0,37.041666666666664,35.854166666666664,13.208333333333334,14.375,16.833333333333332,21.0,36.75,36.5,41.208333333333336,38.0,39.25,29.833333333333332,42.6875,51.375,39.791666666666664,79.0,67.0,80.0,90.0,93.0,81.0,76.0,65.0,76.0,53.0,62.0,74.0,44.0,35.0,33.0,54.0,57.0,26.0,26.0,58.0,35.0,31.0,43.0,80.0,72.0,79.0,78.0,71.0,69.0,79.0,71.0,51.0,59.0,66.0,41.0
20210114,36.375,40.5,38.145833333333336,40.5,38.416666666666664,39.625,41.416666666666664,39.125,,44.541666666666664,40.1875,38.916666666666664,48.208333333333336,47.583333333333336,40.041666666666664,41.708333333333336,32.166666666666664,28.833333333333332,41.75,19.75,22.541666666666668,37.291666666666664,26.604166666666668,23.395833333333332,28.708333333333332,17.708333333333332,33.166666666666664,45.416666666666664,40.25,38.041666666666664,42.541666666666664,33.25,45.479166666666664,53.958333333333336,48.666666666666664,79.0,67.0,80.0,90.0,93.0,81.0,76.0,65.0,76.0,53.0,62.0,74.0,44.0,35.0,33.0,54.0,57.0,26.0,26.0,58.0,35.0,31.0,43.0,80.0,72.0,79.0,78.0,71.0,69.0,79.0,71.0,51.0,59.0,66.0,41.0
20210115,20.166666666666668,20.979166666666668,22.833333333333332,20.875,21.375,24.208333333333332,25.166666666666668,12.625,,26.125,11.458333333333334,14.916666666666666,23.708333333333332,24.375,24.666666666666668,25.333333333333332,17.520833333333332,13.020833333333334,12.229166666666666,10.916666666666666,18.0,15.125,10.541666666666666,6.583333333333333,18.166666666666668,7.166666666666667,16.958333333333332,28.416666666666668,20.333333333333332,20.583333333333332,20.916666666666668,18.666666666666668,24.0,38.5,30.5,79.0,67.0,80.0,90.0,93.0,81.0,76.0,65.0,76.0,53.0,62.0,74.0,44.0,35.0,33.0,54.0,57.0,26.0,26.0,58.0,35.0,31.0,43.0,80.0,72.0,79.0,78.0,71.0,69.0,79.0,71.0,51.0,59.0,66.0,41.0
20210116,13.545454545454545,14.068181818181818,11.409090909090908,13.954545454545455,14.636363636363637,14.136363636363637,18.318181818181817,9.363636363636363,,20.818181818181817,7.954545454545454,12.681818181818182,27.454545454545453,20.863636363636363,18.818181818181817,23.818181818181817,12.454545454545455,8.0,8.318181818181818,6.454545454545454,9.681818181818182,7.363636363636363,9.409090909090908,5.681818181818182,12.045454545454545,2.590909090909091,18.90909090909091,22.454545454545453,15.954545454545455,15.0,13.681818181818182,13.75,8.863636363636363,28.5,27.318181818181817,79.0,67.0,80.0,90.0,93.0,81.0,76.0,65.0,76.0,53.0,62.0,74.0,44.0,35.0,33.0,54.0,57.0,26.0,26.0,58.0,35.0,31.0,43.0,80.0,72.0,79.0,78.0,71.0,69.0,79.0,71.0,51.0,59.0,66.0,41.0
20210117,22.041666666666668,24.291666666666668,25.75,35.25,27.291666666666668,22.708333333333332,32.041666666666664,16.541666666666668,,39.0,18.958333333333332,23.333333333333332,38.791666666666664,36.166666666666664,27.25,42.083333333333336,30.583333333333332,20.041666666666668,24.208333333333332,17.75,24.791666666666668,24.875,4.5,8.833333333333334,15.208333333333334,9.375,36.0,29.708333333333332,31.833333333333332,19.958333333333332,30.5,27.5,20.916666666666668,49.458333333333336,27.208333333333332,79.0,67.0,80.0,90.0,93.0,81.0,76.0,65.0,76.0,53.0,62.0,74.0,44.0,35.0,33.0,54.0,57.0,26.0,26.0,58.0,35.0,31.0,43.0,80.0,72.0,79.0,78.0,71.0,69.0,79.0,71.0,51.0,59.0,66.0,41.0
20210118,25.82608695652174,34.47826086956522,33.26086956521739,41.26086956521739,29.17391304347826,25.869565217391305,39.73913043478261,20.152173913043477,,48.391304347826086,25.0,34.43478260869565,46.65217391304348,48.67391304347826,44.391304347826086,46.21739130434783,26.869565217391305,19.73913043478261,36.82608695652174,18.17391304347826,18.52173913043478,22.369565217391305,9.130434782608695,9.956521739130435,17.630434782608695,7.565217391304348,25.782608695652176,36.608695652173914,38.52173913043478,21.32608695652174,37.71739130434783,37.95652173913044,29.391304347826086,60.47826086956522,43.130434782608695,79.0,67.0,80.0,90.0,93.0,81.0,76.0,65.0,76.0,53.0,62.0,74.0,44.0,35.0,33.0,54.0,57.0,26.0,26.0,58.0,35.0,31.0,43.0,80.0,72.0,79.0,78.0,71.0,69.0,79.0,71.0,51.0,59.0,66.0,41.0
20210123,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,79.0,67.0,80.0,90.0,93.0,81.0,76.0,65.0,76.0,53.0,62.0,74.0,44.0,35.0,33.0,54.0,57.0,26.0,26.0,58.0,35.0,31.0,43.0,80.0,72.0,79.0,78.0,71.0,69.0,79.0,71.0,51.0,59.0,66.0,41.0
20210124,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,54.208333333333336,56.875,65.125,65.20833333333333,69.04166666666667,66.79166666666667,69.83333333333333,59.125,64.45833333333333,54.333333333333336,57.458333333333336,67.625,43.708333333333336,38.583333333333336,37.833333333333336,52.041666666666664,51.791666666666664,29.708333333333332,22.333333333333332,43.75,30.666666666666668,36.541666666666664,37.25,49.875,38.541666666666664,64.95833333333333,62.583333333333336,67.125,58.083333333333336,61.708333333333336,72.79166666666667,51.416666666666664,55.020833333333336,67.29166666666667,48.208333333333336
20210125,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,72.91304347826087,72.04347826086956,76.56521739130434,85.08695652173913,76.65217391304348,82.3913043478261,76.52173913043478,64.82608695652173,72.08695652173913,63.608695652173914,63.82608695652174,76.08695652173913,46.21739130434783,41.17391304347826,40.73913043478261,49.08695652173913,51.47826086956522,38.21739130434783,30.434782608695652,42.130434782608695,38.0,37.69565217391305,38.47826086956522,57.17391304347826,48.17391304347826,68.8695652173913,67.26086956521739,73.26086956521739,67.23913043478261,82.47826086956522,70.08695652173913,59.08695652173913,61.17391304347826,72.30434782608695,51.71739130434783
20210126,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,42.291666666666664,52.0625,49.125,66.79166666666667,50.166666666666664,45.416666666666664,50.041666666666664,30.041666666666668,63.875,46.916666666666664,40.1875,53.416666666666664,29.666666666666668,20.833333333333332,13.25,24.375,26.541666666666668,31.916666666666668,22.791666666666668,23.916666666666668,23.541666666666668,20.375,23.208333333333332,39.541666666666664,28.75,47.083333333333336,43.020833333333336,58.25,50.625,51.625,61.625,30.375,34.25,61.333333333333336,42.0
20210127,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,40.59090909090909,45.68181818181818,43.31818181818182,44.54545454545455,44.31818181818182,46.70454545454545,49.59090909090909,36.0,43.45454545454545,26.704545454545453,31.545454545454547,42.45454545454545,29.59090909090909,23.272727272727273,15.863636363636363,26.227272727272727,33.0,20.84090909090909,14.159090909090908,27.0,11.318181818181818,22.318181818181817,26.545454545454547,24.045454545454547,18.09090909090909,50.04545454545455,46.31818181818182,58.5,51.27272727272727,53.13636363636363,53.45454545454545,18.636363636363637,25.0,45.22727272727273,21.363636363636363
20210128,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,10.125,10.958333333333334,8.5,9.104166666666666,8.083333333333334,8.375,10.833333333333334,6.75,11.375,9.125,6.583333333333333,9.875,7.958333333333333,5.625,2.625,4.270833333333333,7.5,5.041666666666667,6.083333333333333,3.7083333333333335,1.6666666666666667,3.9583333333333335,5.333333333333333,8.333333333333334,4.958333333333333,10.458333333333334,9.083333333333334,12.833333333333334,9.875,9.333333333333334,18.625,7.958333333333333,10.916666666666666,12.833333333333334,6.354166666666667
20210129,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,40.625,43.166666666666664,43.625,44.375,44.5,41.666666666666664,49.375,42.041666666666664,41.416666666666664,35.75,37.958333333333336,45.708333333333336,25.333333333333332,28.833333333333332,20.416666666666668,14.375,16.458333333333332,23.0,18.791666666666668,27.333333333333332,19.041666666666668,24.291666666666668,25.541666666666668,36.604166666666664,32.625,44.333333333333336,44.708333333333336,46.083333333333336,37.458333333333336,42.791666666666664,50.458333333333336,35.208333333333336,34.541666666666664,50.25,26.958333333333332
20210130,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,51.375,57.625,57.458333333333336,62.791666666666664,57.375,54.5,59.083333333333336,52.166666666666664,59.583333333333336,51.416666666666664,51.041666666666664,62.875,45.791666666666664,41.041666666666664,44.791666666666664,27.791666666666668,29.625,39.791666666666664,32.958333333333336,37.875,38.375,38.458333333333336,34.916666666666664,46.916666666666664,40.0,50.25,50.916666666666664,61.083333333333336,49.541666666666664,61.958333333333336,53.0,54.583333333333336,48.375,60.375,52.708333333333336
20210131,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,31.652173913043477,32.52173913043478,34.869565217391305,34.78260869565217,40.78260869565217,29.304347826086957,42.08695652173913,34.95652173913044,36.69565217391305,33.0,33.21739130434783,38.73913043478261,24.73913043478261,26.217391304347824,25.043478260869566,28.565217391304348,29.0,30.652173913043477,24.608695652173914,28.73913043478261,29.956521739130434,32.82608695652174,28.0,41.08695652173913,33.04347826086956,39.869565217391305,38.52173913043478,34.04347826086956,27.47826086956522,31.652173913043477,40.04347826086956,40.65217391304348,37.608695652173914,39.65217391304348,33.608695652173914
20210201,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,16.625,15.625,14.770833333333334,14.25,17.0,15.208333333333334,15.916666666666666,9.125,12.291666666666666,6.791666666666667,8.3125,12.333333333333334,14.125,12.291666666666666,9.041666666666666,4.75,7.708333333333333,11.375,9.666666666666666,11.25,8.916666666666666,14.0,11.875,21.25,16.541666666666668,25.375,21.083333333333332,16.75,16.958333333333332,15.791666666666666,22.208333333333332,9.625,7.125,16.916666666666668,4.583333333333333
20210202,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,20.208333333333332,21.083333333333332,21.083333333333332,23.666666666666668,21.583333333333332,15.5,26.625,19.541666666666668,25.875,10.208333333333334,14.166666666666666,18.583333333333332,11.75,11.291666666666666,4.375,8.291666666666666,12.541666666666666,21.708333333333332,14.25,18.375,9.916666666666666,11.625,14.9375,20.416666666666668,15.75,23.041666666666668,18.541666666666668,24.208333333333332,20.458333333333332,18.0,25.458333333333332,18.5,13.583333333333334,27.0,11.958333333333334
20210203,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,33.791666666666664,35.0625,30.916666666666668,34.8125,29.958333333333332,30.375,34.875,27.5,32.416666666666664,18.583333333333332,25.25,32.625,15.375,17.083333333333332,9.625,12.583333333333334,15.583333333333334,20.5,13.25,19.416666666666668,12.125,18.541666666666668,15.416666666666666,21.333333333333332,18.208333333333332,35.166666666666664,35.333333333333336,41.0,37.5,39.25,37.25,11.75,9.791666666666666,40.958333333333336,15.458333333333334
20210204,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,32.75,38.666666666666664,38.604166666666664,43.625,43.25,40.083333333333336,50.020833333333336,39.125,50.75,28.604166666666668,30.666666666666668,39.291666666666664,28.333333333333332,25.208333333333332,19.458333333333332,16.791666666666668,16.708333333333332,36.291666666666664,20.291666666666668,37.291666666666664,25.5,26.791666666666668,23.958333333333332,43.875,36.75,39.166666666666664,41.291666666666664,37.708333333333336,35.604166666666664,39.166666666666664,38.708333333333336,35.0,30.25,54.958333333333336,31.020833333333332
20210205,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,57.791666666666664,59.958333333333336,65.41666666666667,68.04166666666667,71.66666666666667,62.520833333333336,66.20833333333333,46.333333333333336,56.916666666666664,28.625,41.666666666666664,53.458333333333336,34.8125,27.333333333333332,10.833333333333334,16.770833333333332,20.5,27.458333333333332,17.375,35.875,31.5,32.5,31.291666666666668,54.833333333333336,46.458333333333336,57.375,57.791666666666664,63.666666666666664,59.75,69.4375,57.145833333333336,41.0,35.583333333333336,58.541666666666664,32.833333333333336
20210206,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,33.625,35.75,35.416666666666664,38.583333333333336,39.041666666666664,33.375,43.041666666666664,27.0,26.666666666666668,10.333333333333334,17.166666666666668,20.416666666666668,21.25,13.125,4.916666666666667,18.916666666666668,18.458333333333332,21.291666666666668,11.75,22.291666666666668,12.958333333333334,26.0,25.083333333333332,35.916666666666664,32.458333333333336,44.25,42.5,45.208333333333336,28.958333333333332,40.708333333333336,39.5,21.125,17.833333333333332,30.375,9.75
20210207,16.0,17.0,16.0,20.0,19.0,13.0,23.0,24.0,,25.0,32.0,26.0,29.0,25.0,18.0,30.0,11.0,18.0,40.0,16.0,15.0,13.0,24.0,23.0,27.0,12.0,13.0,14.0,21.0,19.0,19.0,16.0,9.0,33.0,32.0,15.666666666666666,13.708333333333334,13.916666666666666,15.958333333333334,16.166666666666668,16.041666666666668,22.125,11.583333333333334,17.666666666666668,12.875,11.458333333333334,15.041666666666666,6.166666666666667,6.583333333333333,2.3333333333333335,8.125,5.958333333333333,15.125,9.666666666666666,6.291666666666667,3.9583333333333335,16.75,11.958333333333334,8.25,7.791666666666667,17.333333333333332,18.083333333333332,24.708333333333332,14.625,21.041666666666668,24.708333333333332,19.333333333333332,16.625,29.916666666666668,16.791666666666668
