date,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210112,47.21739130434783,47.17391304347826,44.82608695652174,47.30434782608695,44.130434782608695,44.30434782608695,47.73913043478261,49.21739130434783,,51.82608695652174,38.0,53.15217391304348,50.47826086956522,55.26086956521739,56.391304347826086,51.82608695652174,41.56521739130435,36.65217391304348,38.391304347826086,40.82608695652174,31.304347826086957,34.52173913043478,52.69565217391305,40.869565217391305,58.391304347826086,25.130434782608695,44.95652173913044,68.8695652173913,69.65217391304348,46.30434782608695,40.391304347826086,45.43478260869565,45.130434782608695,46.73913043478261,42.30434782608695,92.0,82.0,103.0,90.0,124.0,88.0,104.0,108.0,111.0,86.0,106.0,101.0,84.0,92.0,84.0,94.0,93.0,68.0,74.0,79.0,71.0,50.0,78.0,101.0,104.0,72.0,62.0,81.0,66.0,77.0,94.0,111.0,100.0,106.0,97.0
20210113,65.3913043478261,56.95652173913044,58.95652173913044,58.95652173913044,59.71739130434783,61.80434782608695,58.69565217391305,59.95652173913044,,58.65217391304348,57.69565217391305,65.56521739130434,62.30434782608695,67.47826086956522,61.82608695652174,58.82608695652174,63.43478260869565,58.04347826086956,67.17391304347827,56.47826086956522,39.95652173913044,35.78260869565217,81.52173913043478,76.3913043478261,82.56521739130434,27.869565217391305,53.21739130434783,71.34782608695652,70.34782608695652,65.34782608695652,52.08695652173913,50.869565217391305,58.69565217391305,62.41304347826087,56.26086956521739,92.0,82.0,103.0,90.0,124.0,88.0,104.0,108.0,111.0,86.0,106.0,101.0,84.0,92.0,84.0,94.0,93.0,68.0,74.0,79.0,71.0,50.0,78.0,101.0,104.0,72.0,62.0,81.0,66.0,77.0,94.0,111.0,100.0,106.0,97.0
20210114,49.45652173913044,51.04347826086956,49.71739130434783,51.80434782608695,48.17391304347826,47.91304347826087,53.95652173913044,55.69565217391305,,52.52173913043478,58.630434782608695,69.04347826086956,60.21739130434783,54.17391304347826,54.65217391304348,54.34782608695652,45.78260869565217,46.95652173913044,68.04347826086956,44.23478260869565,47.52173913043478,49.65217391304348,69.95652173913044,54.80434782608695,52.78260869565217,45.69565217391305,46.869565217391305,48.56521739130435,64.91304347826087,61.63478260869565,54.65217391304348,48.78260869565217,51.65217391304348,57.52173913043478,52.73913043478261,92.0,82.0,103.0,90.0,124.0,88.0,104.0,108.0,111.0,86.0,106.0,101.0,84.0,92.0,84.0,94.0,93.0,68.0,74.0,79.0,71.0,50.0,78.0,101.0,104.0,72.0,62.0,81.0,66.0,77.0,94.0,111.0,100.0,106.0,97.0
20210115,45.130434782608695,44.891304347826086,49.47826086956522,51.869565217391305,46.130434782608695,40.69565217391305,49.52173913043478,49.30434782608695,,49.65217391304348,47.0,51.869565217391305,49.04347826086956,43.47826086956522,42.65217391304348,46.26086956521739,43.41304347826087,40.869565217391305,44.08695652173913,37.78260869565217,41.78260869565217,33.47826086956522,44.34782608695652,42.0,48.69565217391305,34.82608695652174,42.30434782608695,49.47826086956522,74.91304347826087,59.95652173913044,41.47826086956522,41.608695652173914,47.30434782608695,43.73913043478261,36.869565217391305,92.0,82.0,103.0,90.0,124.0,88.0,104.0,108.0,111.0,86.0,106.0,101.0,84.0,92.0,84.0,94.0,93.0,68.0,74.0,79.0,71.0,50.0,78.0,101.0,104.0,72.0,62.0,81.0,66.0,77.0,94.0,111.0,100.0,106.0,97.0
20210116,9.047619047619047,10.571428571428571,8.476190476190476,9.380952380952381,7.857142857142857,11.523809523809524,7.571428571428571,10.142857142857142,,8.047619047619047,8.095238095238095,9.571428571428571,11.0,9.333333333333334,9.571428571428571,9.047619047619047,8.142857142857142,7.714285714285714,9.928571428571429,7.857142857142857,8.142857142857142,8.380952380952381,12.952380952380953,9.142857142857142,11.952380952380953,6.285714285714286,11.619047619047619,10.0,24.80952380952381,14.238095238095237,7.285714285714286,8.785714285714286,10.0,8.904761904761905,8.095238095238095,92.0,82.0,103.0,90.0,124.0,88.0,104.0,108.0,111.0,86.0,106.0,101.0,84.0,92.0,84.0,94.0,93.0,68.0,74.0,79.0,71.0,50.0,78.0,101.0,104.0,72.0,62.0,81.0,66.0,77.0,94.0,111.0,100.0,106.0,97.0
20210117,17.130434782608695,17.26086956521739,16.565217391304348,18.91304347826087,15.0,16.956521739130434,20.52173913043478,17.304347826086957,,19.565217391304348,16.869565217391305,21.130434782608695,23.043478260869566,18.17391304347826,16.26086956521739,17.26086956521739,16.26086956521739,14.26086956521739,18.782608695652176,17.652173913043477,16.347826086956523,17.73913043478261,12.782608695652174,16.652173913043477,16.130434782608695,12.869565217391305,18.869565217391305,20.652173913043477,40.45652173913044,26.91304347826087,15.91304347826087,16.52173913043478,18.695652173913043,17.956521739130434,11.434782608695652,92.0,82.0,103.0,90.0,124.0,88.0,104.0,108.0,111.0,86.0,106.0,101.0,84.0,92.0,84.0,94.0,93.0,68.0,74.0,79.0,71.0,50.0,78.0,101.0,104.0,72.0,62.0,81.0,66.0,77.0,94.0,111.0,100.0,106.0,97.0
20210123,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,92.0,82.0,103.0,90.0,124.0,88.0,104.0,108.0,111.0,86.0,106.0,101.0,84.0,92.0,84.0,94.0,93.0,68.0,74.0,79.0,71.0,50.0,78.0,101.0,104.0,72.0,62.0,81.0,66.0,77.0,94.0,111.0,100.0,106.0,97.0
20210128,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,7.782608695652174,12.521739130434783,6.782608695652174,8.521739130434783,7.869565217391305,9.130434782608695,6.195652173913044,7.086956521739131,8.043478260869565,5.913043478260869,8.130434782608695,6.434782608695652,4.826086956521739,6.217391304347826,4.782608695652174,6.913043478260869,6.956521739130435,4.608695652173913,4.260869565217392,4.173913043478261,4.173913043478261,5.565217391304348,4.826086956521739,4.826086956521739,5.782608695652174,5.869565217391305,5.456521739130435,5.913043478260869,5.956521739130435,5.086956521739131,10.0,7.478260869565218,7.173913043478261,7.043478260869565,6.956521739130435
20210129,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,24.91304347826087,25.782608695652176,21.934782608695652,23.652173913043477,22.304347826086957,24.304347826086957,21.91304347826087,23.130434782608695,24.82608695652174,17.565217391304348,23.52173913043478,19.0,18.47826086956522,20.73913043478261,11.934782608695652,14.0,13.26086956521739,17.608695652173914,13.26086956521739,17.869565217391305,16.608695652173914,24.217391304347824,24.47826086956522,19.97826086956522,19.0,26.08695652173913,26.608695652173914,20.52173913043478,22.73913043478261,23.26086956521739,39.65217391304348,21.08695652173913,18.043478260869566,23.652173913043477,17.0
20210201,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,21.52173913043478,23.782608695652176,21.02173913043478,22.26086956521739,21.217391304347824,23.869565217391305,20.565217391304348,16.434782608695652,18.08695652173913,13.652173913043478,19.08695652173913,15.91304347826087,23.73913043478261,22.956521739130434,22.0,10.956521739130435,11.565217391304348,26.130434782608695,23.82608695652174,24.391304347826086,23.956521739130434,34.130434782608695,28.608695652173914,36.95652173913044,34.26086956521739,29.0,25.0,17.73913043478261,19.47826086956522,21.391304347826086,30.043478260869566,13.434782608695652,13.695652173913043,18.08695652173913,13.478260869565217
20210202,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,15.304347826086957,12.73913043478261,14.782608695652174,17.217391304347824,13.956521739130435,15.217391304347826,13.869565217391305,15.08695652173913,15.608695652173912,12.695652173913043,14.037807183364839,14.0,11.782608695652174,11.478260869565217,13.08695652173913,11.304347826086957,10.956521739130435,14.065217391304348,11.26086956521739,13.73913043478261,11.217391304347826,12.521739130434783,13.08695652173913,15.217391304347826,14.0,12.434782608695652,11.26086956521739,11.869565217391305,12.08695652173913,13.26086956521739,16.434782608695652,15.434782608695652,14.043478260869565,17.847826086956523,14.478260869565217
20210203,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,20.804347826086957,19.304347826086957,19.695652173913043,20.934782608695652,17.52173913043478,20.869565217391305,18.152173913043477,19.608695652173914,21.695652173913043,15.391304347826088,24.92753623188406,17.47826086956522,14.782608695652174,17.130434782608695,15.478260869565217,14.565217391304348,14.304347826086957,15.26086956521739,13.41304347826087,15.478260869565217,13.91304347826087,19.26086956521739,18.82608695652174,18.08695652173913,17.26086956521739,23.782608695652176,23.73913043478261,21.52173913043478,25.130434782608695,28.956521739130434,38.391304347826086,14.869565217391305,14.173913043478262,21.52173913043478,17.869565217391305
20210204,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,40.82608695652174,38.34782608695652,39.608695652173914,40.76086956521739,39.608695652173914,36.82608695652174,42.47826086956522,39.52173913043478,48.17391304347826,37.56521739130435,30.594202898550723,37.47826086956522,28.652173913043477,24.130434782608695,23.956521739130434,15.391304347826088,15.173913043478262,29.782608695652176,22.869565217391305,29.782608695652176,25.91304347826087,29.434782608695652,31.26086956521739,36.869565217391305,32.26086956521739,37.130434782608695,33.30434782608695,34.608695652173914,38.34782608695652,40.73913043478261,41.130434782608695,27.26086956521739,24.391304347826086,51.08695652173913,33.130434782608695
20210205,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,53.130434782608695,48.391304347826086,49.95652173913044,51.30434782608695,52.608695652173914,49.04347826086956,55.15217391304348,39.95652173913044,46.869565217391305,29.52173913043478,39.91871455576559,37.04347826086956,35.52173913043478,38.891304347826086,29.0,29.782608695652176,29.652173913043477,37.04347826086956,33.04347826086956,42.91304347826087,41.69565217391305,44.21739130434783,46.869565217391305,50.93478260869565,47.69565217391305,49.65217391304348,44.69565217391305,45.26086956521739,45.69565217391305,53.15217391304348,72.73913043478261,32.78260869565217,31.043478260869566,45.95652173913044,32.52173913043478
20210206,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,41.34782608695652,41.69565217391305,37.0,39.26086956521739,45.91304347826087,36.391304347826086,37.73913043478261,30.08695652173913,36.47826086956522,28.956521739130434,35.47826086956522,34.47826086956522,33.78260869565217,33.78260869565217,27.17391304347826,31.391304347826086,29.82608695652174,27.695652173913043,26.391304347826086,22.304347826086957,19.217391304347824,34.43478260869565,39.47826086956522,47.43478260869565,37.69565217391305,40.30434782608695,34.43478260869565,32.869565217391305,34.04347826086956,41.78260869565217,44.08695652173913,29.956521739130434,30.347826086956523,39.47826086956522,25.82608695652174
20210207,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,25.782608695652176,23.869565217391305,23.043478260869566,26.391304347826086,25.17391304347826,25.608695652173914,21.73913043478261,21.434782608695652,29.0,39.52173913043478,30.043478260869566,25.869565217391305,17.434782608695652,17.47826086956522,8.130434782608695,11.826086956521738,13.608695652173912,24.695652173913043,23.82608695652174,15.782608695652174,14.217391304347826,26.17391304347826,22.434782608695652,30.17391304347826,23.608695652173914,24.043478260869566,22.82608695652174,27.17391304347826,24.47826086956522,26.956521739130434,33.04347826086956,36.04347826086956,32.08695652173913,49.04347826086956,49.78260869565217
20210208,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,38.04347826086956,35.17391304347826,31.17391304347826,34.0,35.30434782608695,40.391304347826086,31.08695652173913,29.47826086956522,32.78260869565217,27.347826086956523,28.91304347826087,29.17391304347826,24.347826086956523,23.782608695652176,24.47826086956522,22.391304347826086,22.82608695652174,22.52173913043478,20.17391304347826,20.217391304347824,18.869565217391305,23.52173913043478,24.782608695652176,31.782608695652176,26.391304347826086,53.43478260869565,48.608695652173914,38.08695652173913,40.21739130434783,43.73913043478261,47.30434782608695,26.73913043478261,25.956521739130434,37.0,29.847826086956523
20210209,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,73.8695652173913,70.91304347826087,66.47826086956522,72.45652173913044,67.56521739130434,71.17391304347827,62.78260869565217,59.52173913043478,68.8695652173913,54.65217391304348,61.69565217391305,55.91304347826087,47.97826086956522,52.65217391304348,51.52173913043478,57.08695652173913,54.65217391304348,48.93478260869565,47.41304347826087,54.56521739130435,53.52173913043478,67.82608695652173,72.26086956521739,71.3913043478261,68.43478260869566,82.91304347826087,80.73913043478261,71.52173913043478,78.78260869565217,77.29951690821257,86.52173913043478,49.43478260869565,49.78260869565217,67.0,54.93478260869565
20210210,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,92.08695652173913,89.78260869565217,83.80434782608695,93.91304347826087,86.73913043478261,88.71739130434783,78.97826086956522,83.08695652173913,91.26086956521739,72.6086956521739,80.21739130434783,76.78260869565217,64.3913043478261,71.3913043478261,63.54347826086956,68.95652173913044,68.78260869565217,55.869565217391305,53.04347826086956,64.73913043478261,58.0,72.26086956521739,75.04347826086956,77.82608695652173,72.69565217391305,84.26086956521739,78.04347826086956,92.8695652173913,98.52173913043478,98.87439613526571,107.78260869565217,67.82608695652173,60.0,90.8695652173913,66.17391304347827
20210211,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,186.30434782608697,185.2608695652174,176.6086956521739,184.08695652173913,185.82608695652175,176.69565217391303,161.0,167.3913043478261,167.93478260869566,155.2826086956522,160.34782608695653,149.6086956521739,149.7826086956522,152.47826086956522,151.1304347826087,128.65217391304347,124.52173913043478,137.65217391304347,132.69565217391303,145.0,142.2608695652174,141.56521739130434,141.52173913043478,175.30434782608697,164.2608695652174,201.1304347826087,190.43478260869566,167.7391304347826,183.69565217391303,196.52173913043478,208.3913043478261,136.08695652173913,126.0,174.95652173913044,127.8695652173913
20210212,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,218.34782608695653,205.34782608695653,205.65217391304347,204.7608695652174,219.52173913043478,216.7391304347826,239.17391304347825,252.91304347826087,221.6086956521739,173.1304347826087,210.8695652173913,209.0,173.95652173913044,262.95652173913044,130.7391304347826,161.69565217391303,151.65217391304347,192.65217391304347,192.17391304347825,242.30434782608697,208.82608695652175,226.7391304347826,256.69565217391306,224.0,228.7391304347826,300.2173913043478,277.8695652173913,191.04347826086956,217.7391304347826,246.69565217391303,280.4782608695652,163.2608695652174,152.34782608695653,234.52173913043478,157.8695652173913
20210213,21.0,20.0,23.0,26.0,17.0,21.0,33.0,18.0,,31.0,20.0,22.0,26.0,28.0,23.0,22.0,26.0,36.0,20.0,30.0,28.0,22.0,8.0,8.0,13.0,9.0,29.0,34.0,47.0,28.0,24.0,28.0,17.0,25.0,24.0,209.30434782608697,203.65217391304347,214.3913043478261,210.6086956521739,214.65217391304347,193.47826086956522,202.82608695652175,223.08695652173913,236.3913043478261,223.04347826086956,206.65217391304347,209.8695652173913,201.91304347826087,225.1304347826087,200.69565217391303,157.8695652173913,149.0,201.30434782608697,198.95652173913044,234.95652173913044,243.65217391304347,228.0,237.6086956521739,214.2608695652174,211.7826086956522,197.43478260869566,184.65217391304347,185.1304347826087,186.69565217391303,199.95652173913044,153.69565217391303,205.69565217391303,202.56521739130434,234.34782608695653,174.3913043478261
