date,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环,东城东四,东城天坛,西城官园,西城万寿西宫,朝阳奥体中心,朝阳农展馆,海淀万柳,海淀四季青,丰台小屯,丰台云岗,石景山古城,石景山老山,昌平镇,昌平南邵,定陵(对照点),延庆夏都,延庆石河营,怀柔镇,怀柔新城,密云镇,密云新城,平谷镇,平谷新城,顺义新城,顺义北小营,通州永顺,通州东关,大兴黄村,大兴旧宫,亦庄开发区,京东南区域点,门头沟双峪,门头沟三家店,房山良乡,房山燕山
20210111,3.7916666666666665,4.333333333333333,5.583333333333333,4.625,3.875,4.583333333333333,4.208333333333333,5.25,,4.875,3.2916666666666665,4.875,4.416666666666667,3.8125,4.708333333333333,2.8958333333333335,4.333333333333333,4.75,6.375,2.5833333333333335,2.9166666666666665,1.7708333333333333,3.4583333333333335,4.375,6.375,1.5416666666666667,2.25,4.333333333333333,4.875,2.7083333333333335,4.041666666666667,8.291666666666666,3.7083333333333335,5.083333333333333,3.1666666666666665,5.0,1.0,3.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,3.0
20210112,3.375,2.7916666666666665,6.041666666666667,4.458333333333333,7.083333333333333,5.0,6.833333333333333,3.25,,5.625,3.6041666666666665,4.166666666666667,2.9166666666666665,4.0,5.916666666666667,5.958333333333333,3.2083333333333335,4.625,4.0,2.375,3.2916666666666665,3.125,3.9166666666666665,4.833333333333333,6.958333333333333,2.5416666666666665,3.0416666666666665,6.583333333333333,8.75,2.9583333333333335,6.416666666666667,9.041666666666666,5.833333333333333,7.791666666666667,6.875,5.0,1.0,3.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,3.0
20210113,2.4166666666666665,2.375,2.625,2.75,3.6875,3.0,3.375,3.4166666666666665,,3.25,2.1666666666666665,2.2083333333333335,2.0,2.6666666666666665,3.5833333333333335,2.9583333333333335,2.0,2.125,4.6875,2.6666666666666665,3.0,2.625,3.2916666666666665,2.9583333333333335,3.8333333333333335,2.0833333333333335,1.7083333333333333,3.5416666666666665,5.708333333333333,2.7083333333333335,4.25,7.833333333333333,3.625,4.416666666666667,5.541666666666667,5.0,1.0,3.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,3.0
20210114,4.833333333333333,6.833333333333333,7.833333333333333,5.666666666666667,5.708333333333333,6.625,5.166666666666667,5.583333333333333,,5.291666666666667,5.625,3.9583333333333335,2.625,2.2083333333333335,3.7083333333333335,3.1875,4.75,4.083333333333333,5.020833333333333,3.625,5.666666666666667,3.375,2.9583333333333335,4.479166666666667,2.4166666666666665,1.75,3.2916666666666665,6.416666666666667,9.125,2.4583333333333335,8.25,5.625,2.0416666666666665,5.0,2.3333333333333335,5.0,1.0,3.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,3.0
20210115,2.0,2.5625,4.833333333333333,1.7916666666666667,2.75,3.3333333333333335,1.75,2.1666666666666665,,2.7916666666666665,2.3333333333333335,1.7916666666666667,1.7916666666666667,1.7916666666666667,2.2916666666666665,2.2916666666666665,2.6458333333333335,2.7916666666666665,2.0,2.5833333333333335,2.125,3.4583333333333335,2.7916666666666665,3.9583333333333335,2.5833333333333335,2.0416666666666665,1.0833333333333333,1.8333333333333333,1.8333333333333333,1.875,2.6666666666666665,4.166666666666667,2.2083333333333335,3.0833333333333335,3.3333333333333335,5.0,1.0,3.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,3.0
20210116,3.0,3.659090909090909,2.5454545454545454,2.4545454545454546,6.318181818181818,3.3181818181818183,2.4545454545454546,2.6818181818181817,,3.3181818181818183,3.0,2.0,2.4545454545454546,1.7272727272727273,2.6363636363636362,2.0,2.0454545454545454,3.6818181818181817,2.1136363636363638,2.090909090909091,1.9090909090909092,3.0,2.6363636363636362,4.136363636363637,5.863636363636363,2.9545454545454546,2.409090909090909,2.227272727272727,1.6818181818181819,2.1818181818181817,3.772727272727273,4.545454545454546,2.772727272727273,3.1818181818181817,3.0,5.0,1.0,3.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,3.0
20210117,1.8333333333333333,2.625,2.5833333333333335,2.625,4.958333333333333,3.0416666666666665,2.5416666666666665,3.6041666666666665,,3.7916666666666665,2.4583333333333335,2.25,2.4583333333333335,3.125,3.0833333333333335,2.125,2.5416666666666665,3.2916666666666665,3.0416666666666665,2.9166666666666665,2.75,2.4166666666666665,3.875,3.25,5.416666666666667,2.4583333333333335,2.9583333333333335,2.6666666666666665,4.0,3.0,3.75,6.333333333333333,3.7083333333333335,4.583333333333333,3.2916666666666665,5.0,1.0,3.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,3.0
20210118,2.4782608695652173,2.0869565217391304,3.1739130434782608,3.0,2.6956521739130435,2.9130434782608696,2.5217391304347827,3.0434782608695654,,4.260869565217392,2.6956521739130435,2.5652173913043477,2.869565217391304,3.4565217391304346,2.130434782608696,3.0434782608695654,2.217391304347826,1.9565217391304348,4.695652173913044,2.347826086956522,2.739130434782609,3.782608695652174,2.4782608695652173,2.391304347826087,3.847826086956522,2.217391304347826,1.8695652173913044,1.6956521739130435,4.782608695652174,2.782608695652174,3.391304347826087,5.391304347826087,3.1739130434782608,4.521739130434782,3.5652173913043477,5.0,1.0,3.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,3.0
20210123,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,5.0,1.0,3.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,4.0,1.0,3.0
20210124,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,5.208333333333333,2.875,4.958333333333333,4.791666666666667,4.833333333333333,3.5833333333333335,4.833333333333333,2.9166666666666665,2.6666666666666665,3.0,2.4583333333333335,3.125,3.7083333333333335,3.5,4.791666666666667,9.041666666666666,8.625,2.4166666666666665,2.4166666666666665,2.875,3.0416666666666665,2.6666666666666665,2.75,3.625,2.4166666666666665,3.5416666666666665,4.541666666666667,2.0416666666666665,2.625,5.416666666666667,6.333333333333333,2.7916666666666665,3.875,2.3333333333333335,2.7916666666666665
20210125,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.4347826086956523,1.8695652173913044,4.521739130434782,3.0,3.347826086956522,2.130434782608696,4.391304347826087,1.434782608695652,2.4782608695652173,1.826086956521739,1.6521739130434783,3.1739130434782608,2.3043478260869565,1.9565217391304348,3.782608695652174,7.0,7.217391304347826,1.3478260869565217,1.5217391304347827,1.5217391304347827,1.7826086956521738,1.9130434782608696,1.7826086956521738,1.7826086956521738,1.565217391304348,2.0,3.0434782608695654,1.7826086956521738,2.9565217391304346,3.4130434782608696,3.4782608695652173,2.0434782608695654,3.4782608695652173,2.8260869565217392,2.391304347826087
20210126,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.5,1.9166666666666667,3.0416666666666665,2.3333333333333335,3.7083333333333335,2.625,2.8333333333333335,2.25,1.75,2.2083333333333335,2.3125,2.8333333333333335,2.625,2.2083333333333335,2.5833333333333335,2.6666666666666665,2.9166666666666665,2.2083333333333335,2.4583333333333335,2.4583333333333335,1.7916666666666667,2.5833333333333335,2.6666666666666665,2.4166666666666665,2.3333333333333335,2.7083333333333335,2.375,2.8333333333333335,2.25,3.9583333333333335,2.4583333333333335,3.4583333333333335,4.145833333333333,2.875,2.375
20210127,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.7272727272727275,5.045454545454546,6.545454545454546,5.454545454545454,6.113636363636363,5.0,7.2272727272727275,5.454545454545454,5.818181818181818,5.045454545454546,5.454545454545454,5.818181818181818,4.7727272727272725,4.5,4.590909090909091,4.7272727272727275,4.909090909090909,5.431818181818182,4.9772727272727275,3.5,3.1818181818181817,6.090909090909091,6.0,4.909090909090909,4.363636363636363,5.0,6.454545454545454,4.0,4.454545454545454,6.045454545454546,5.409090909090909,4.2727272727272725,3.9545454545454546,4.2272727272727275,4.0
20210128,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.9583333333333333,2.25,3.2083333333333335,1.9166666666666667,1.9166666666666667,1.875,2.9166666666666665,2.5833333333333335,2.7708333333333335,2.25,2.6666666666666665,1.7083333333333333,6.729166666666667,2.75,2.5833333333333335,3.0208333333333335,2.4375,1.9583333333333333,1.5416666666666667,3.0,2.9166666666666665,2.6666666666666665,1.6666666666666667,1.9166666666666667,1.6666666666666667,2.375,1.8125,1.75,2.4583333333333335,1.75,2.125,1.2916666666666667,2.4166666666666665,1.5416666666666667,2.7083333333333335
20210129,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.7083333333333335,2.9166666666666665,6.791666666666667,3.0,6.083333333333333,3.2083333333333335,2.4583333333333335,2.5,5.666666666666667,2.2083333333333335,2.25,2.7083333333333335,4.083333333333333,2.5,2.7083333333333335,5.916666666666667,4.583333333333333,3.2083333333333335,3.1666666666666665,2.625,2.9583333333333335,4.041666666666667,4.125,4.208333333333333,2.875,2.7083333333333335,5.208333333333333,2.2916666666666665,2.9583333333333335,3.375,3.9583333333333335,2.5833333333333335,4.541666666666667,3.2083333333333335,2.0833333333333335
20210130,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.083333333333333,4.041666666666667,4.916666666666667,5.458333333333333,4.041666666666667,6.625,3.8333333333333335,3.625,4.416666666666667,3.4166666666666665,3.625,5.458333333333333,5.208333333333333,4.708333333333333,3.7083333333333335,6.208333333333333,7.833333333333333,4.458333333333333,4.958333333333333,3.75,4.208333333333333,4.458333333333333,6.083333333333333,4.791666666666667,4.166666666666667,3.8333333333333335,4.958333333333333,3.0416666666666665,3.625,3.1666666666666665,6.25,4.791666666666667,6.125,2.875,4.583333333333333
20210131,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.717391304347826,2.8260869565217392,3.3043478260869565,3.652173913043478,3.0,4.260869565217392,4.0,3.4347826086956523,3.391304347826087,3.347826086956522,3.5652173913043477,4.391304347826087,5.608695652173913,4.478260869565218,4.608695652173913,3.1739130434782608,4.478260869565218,4.826086956521739,5.173913043478261,2.608695652173913,3.9130434782608696,2.8260869565217392,3.347826086956522,4.304347826086956,2.6956521739130435,3.6956521739130435,6.695652173913044,3.0,1.9130434782608696,2.5652173913043477,9.91304347826087,3.4782608695652173,4.130434782608695,1.434782608695652,3.0
20210201,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.75,2.4583333333333335,1.75,1.7083333333333333,1.7083333333333333,2.6666666666666665,2.75,1.7916666666666667,1.6666666666666667,1.7083333333333333,1.5,2.4166666666666665,2.0833333333333335,2.5,2.3333333333333335,1.625,3.0,1.5,2.2083333333333335,3.2916666666666665,1.75,3.0,2.1666666666666665,1.2083333333333333,2.9166666666666665,2.0416666666666665,2.1666666666666665,1.8333333333333333,1.75,2.3333333333333335,1.8333333333333333,2.75,1.875,1.5,2.375
20210202,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.1875,2.5,3.125,2.0833333333333335,3.0416666666666665,3.375,2.7916666666666665,2.0,2.0833333333333335,1.4583333333333333,1.6666666666666667,2.2083333333333335,3.4166666666666665,2.0833333333333335,3.2916666666666665,3.125,4.458333333333333,1.875,2.8333333333333335,4.875,3.875,2.125,1.6666666666666667,2.1666666666666665,1.7083333333333333,1.25,2.0416666666666665,1.9166666666666667,2.0,2.7916666666666665,2.0833333333333335,2.75,3.0,2.4166666666666665,4.666666666666667
20210203,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.9166666666666665,2.1041666666666665,3.8333333333333335,2.7291666666666665,3.3958333333333335,3.2083333333333335,4.041666666666667,2.375,3.9583333333333335,2.5833333333333335,2.4166666666666665,3.25,2.0,2.875,2.3333333333333335,2.7916666666666665,4.5,2.4375,1.9583333333333333,3.5416666666666665,4.0,2.5833333333333335,3.0833333333333335,2.5833333333333335,2.2083333333333335,2.2916666666666665,4.125,2.4583333333333335,2.2916666666666665,4.291666666666667,4.541666666666667,1.8333333333333333,2.2916666666666665,2.625,2.6875
20210204,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.375,4.0,5.541666666666667,4.583333333333333,5.375,5.625,4.5625,3.0833333333333335,5.6875,5.8125,4.166666666666667,4.416666666666667,3.4583333333333335,2.875,3.375,5.708333333333333,7.041666666666667,2.9166666666666665,3.4166666666666665,2.9583333333333335,3.6666666666666665,4.875,4.541666666666667,5.166666666666667,3.5416666666666665,4.916666666666667,6.458333333333333,5.666666666666667,4.604166666666667,7.25,7.75,3.0833333333333335,5.166666666666667,5.125,6.208333333333333
20210205,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,4.791666666666667,3.0416666666666665,5.791666666666667,5.083333333333333,7.791666666666667,6.875,3.9583333333333335,2.4583333333333335,3.6666666666666665,5.75,2.25,3.3333333333333335,4.270833333333333,3.0833333333333335,3.125,4.854166666666667,5.0,2.5416666666666665,2.5,3.4583333333333335,3.1666666666666665,2.5,3.0,3.4166666666666665,3.2083333333333335,4.625,5.625,3.5833333333333335,2.9166666666666665,5.0625,5.854166666666667,3.8333333333333335,5.791666666666667,3.0833333333333335,4.791666666666667
20210206,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.2083333333333335,3.0416666666666665,3.4583333333333335,3.5,4.958333333333333,6.416666666666667,3.6666666666666665,2.0416666666666665,2.7083333333333335,2.7083333333333335,1.625,2.4583333333333335,6.291666666666667,3.2083333333333335,4.083333333333333,6.375,5.5,2.3333333333333335,2.375,2.7916666666666665,2.3333333333333335,3.3333333333333335,2.875,3.1666666666666665,3.0416666666666665,5.5,6.25,1.7083333333333333,2.2083333333333335,2.9583333333333335,3.25,2.4583333333333335,3.125,2.7916666666666665,2.2291666666666665
